country,year,gdp_per_person_engaged_1990_100
aus,2011,132.10000610351562
aus,2012,134.6999969482422
aus,2013,136.10000610351562
aus,2014,138.1999969482422
aus,2015,141.0
aut,1980,81.30000305175781
aut,1981,81.80000305175781
aut,1982,84.30000305175781
aut,1983,86.9000015258789
aut,1984,87.30000305175781
aut,1985,89.0999984741211
aut,1986,91.0999984741211
aut,1987,92.30000305175781
aut,1988,94.80000305175781
aut,1989,97.5999984741211
aut,1990,100.0
aut,1991,102.19999694824219
aut,1992,103.9000015258789
aut,1993,105.0
aut,1994,107.5
aut,1995,110.80000305175781
aut,1996,113.0
aut,1997,114.5999984741211
aut,1998,117.5
aut,1999,119.9000015258789
aut,2000,122.80000305175781
aut,2001,123.5999984741211
aut,2002,125.69999694824219
aut,2003,125.9000015258789
aut,2004,128.5
aut,2005,129.6999969482422
aut,2006,131.6999969482422
aut,2007,134.0
aut,2008,133.60000610351562
aut,2009,129.0
aut,2010,130.3000030517578
aut,2011,132.0
aut,2012,131.60000610351562
aut,2013,131.0
aut,2014,130.3000030517578
aut,2015,130.5
aze,1980,100.80000305175781
aze,1981,104.30000305175781
aze,1982,107.9000015258789
aze,1983,109.19999694824219
aze,1984,112.9000015258789
aze,1985,114.4000015258789
aze,1986,115.19999694824219
aze,1987,117.80000305175781
aze,1988,123.5
aze,1989,112.0999984741211
aze,1990,100.0
aze,1991,98.5
aze,1992,76.5
aze,1993,58.900001525878906
aze,1994,48.400001525878906
aze,1995,42.900001525878906
aze,1996,42.599998474121094
aze,1997,45.0
aze,1998,49.400001525878906
aze,1999,53.0
aze,2000,56.5
aze,2001,61.599998474121094
aze,2002,67.4000015258789
aze,2003,74.0999984741211
aze,2004,80.69999694824219
aze,2005,101.0
aze,2006,134.10000610351562
aze,2007,165.6999969482422
aze,2008,181.1999969482422
aze,2009,195.3000030517578
aze,2010,202.3000030517578
aze,2011,201.5
aze,2012,202.60000610351562
aze,2013,210.8000030517578
aze,2014,213.60000610351562
aze,2015,216.6999969482422
bhr,1980,120.30000305175781
bhr,1981,113.80000305175781
bhr,1982,115.4000015258789
bhr,1983,118.0
bhr,1984,117.69999694824219
bhr,1985,112.0999984741211
bhr,1986,109.5999984741211
bhr,1987,107.0
bhr,1988,106.0999984741211
bhr,1989,104.19999694824219
bhr,1990,100.0
bhr,1991,99.69999694824219
bhr,1992,103.0999984741211
bhr,1993,112.0999984741211
bhr,1994,105.69999694824219
bhr,1995,106.0999984741211
bhr,1996,105.5
bhr,1997,105.5999984741211
bhr,1998,109.30000305175781
bhr,1999,113.5
bhr,2000,117.30000305175781
bhr,2001,115.5999984741211
bhr,2002,113.19999694824219
bhr,2003,110.80000305175781
bhr,2004,109.4000015258789
bhr,2005,104.5
bhr,2006,99.0999984741211
bhr,2007,95.69999694824219
bhr,2008,93.0
bhr,2009,89.69999694824219
bhr,2010,89.5
bhr,2011,88.5
bhr,2012,89.69999694824219
bhr,2013,93.0999984741211
bhr,2014,95.9000015258789
bhr,2015,96.9000015258789
bgd,1980,95.0999984741211
bgd,1981,98.5999984741211
bgd,1982,97.0
bgd,1983,97.0999984741211
bgd,1984,96.5999984741211
bgd,1985,95.9000015258789
bgd,1986,95.30000305175781
bgd,1987,96.0
bgd,1988,97.0
bgd,1989,97.19999694824219
bgd,1990,100.0
bgd,1991,102.5
bgd,1992,103.5
bgd,1993,105.0999984741211
bgd,1994,107.9000015258789
bgd,1995,110.19999694824219
bgd,1996,113.19999694824219
bgd,1997,115.5
bgd,1998,117.80000305175781
bgd,1999,121.0999984741211
bgd,2000,123.30000305175781
bgd,2001,123.19999694824219
bgd,2002,124.30000305175781
bgd,2003,125.30000305175781
bgd,2004,129.6999969482422
bgd,2005,135.10000610351562
bgd,2006,140.3000030517578
bgd,2007,143.3000030517578
bgd,2008,146.39999389648438
bgd,2009,150.3000030517578
bgd,2010,154.60000610351562
bgd,2011,159.10000610351562
bgd,2012,163.1999969482422
bgd,2013,168.6999969482422
bgd,2014,174.5
bgd,2015,180.89999389648438
brb,1980,96.5
brb,1981,93.9000015258789
brb,1982,92.0
brb,1983,93.9000015258789
brb,1984,100.0
brb,1985,102.19999694824219
brb,1986,102.80000305175781
brb,1987,103.5999984741211
brb,1988,104.69999694824219
brb,1989,101.30000305175781
brb,1990,100.0
brb,1991,99.69999694824219
brb,1992,97.80000305175781
brb,1993,99.80000305175781
brb,1994,93.5999984741211
brb,1995,91.69999694824219
brb,1996,90.5
brb,1997,93.19999694824219
brb,1998,93.5
brb,1999,91.19999694824219
brb,2000,90.5999984741211
brb,2001,87.0
brb,2002,89.0999984741211
brb,2003,90.30000305175781
brb,2004,89.80000305175781
brb,2005,92.4000015258789
brb,2006,99.5999984741211
brb,2007,99.5999984741211
brb,2008,100.5999984741211
brb,2009,99.30000305175781
brb,2010,100.5999984741211
brb,2011,100.30000305175781
brb,2012,103.0
brb,2013,102.5999984741211
brb,2014,102.0999984741211
brb,2015,102.80000305175781
blr,1980,83.5
blr,1981,86.5
blr,1982,87.30000305175781
blr,1983,91.4000015258789
blr,1984,93.9000015258789
blr,1985,94.5999984741211
blr,1986,96.69999694824219
blr,1987,97.5999984741211
blr,1988,96.69999694824219
blr,1989,102.5
blr,1990,100.0
blr,1991,101.0999984741211
blr,1992,93.80000305175781
blr,1993,87.9000015258789
blr,1994,79.69999694824219
blr,1995,76.0999984741211
blr,1996,79.0
blr,1997,87.9000015258789
blr,1998,94.30000305175781
blr,1999,97.0
blr,2000,102.5999984741211
blr,2001,108.0
blr,2002,114.30000305175781
blr,2003,123.4000015258789
blr,2004,138.10000610351562
blr,2005,148.0
blr,2006,160.8000030517578
blr,2007,172.6999969482422
blr,2008,186.60000610351562
blr,2009,185.5
blr,2010,198.89999389648438
blr,2011,210.5
blr,2012,217.8000030517578
blr,2013,221.1999969482422
blr,2014,227.89999389648438
blr,2015,225.1999969482422
bel,1980,84.5999984741211
bel,1981,85.19999694824219
bel,1982,87.5
bel,1983,88.5999984741211
bel,1984,90.9000015258789
bel,1985,91.30000305175781
bel,1986,92.0999984741211
bel,1987,93.5999984741211
bel,1988,96.19999694824219
bel,1989,98.0999984741211
bel,1990,100.0
bel,1991,101.5
bel,1992,103.19999694824219
bel,1993,102.9000015258789
bel,1994,106.5999984741211
bel,1995,107.4000015258789
bel,1996,108.80000305175781
bel,1997,112.0999984741211
bel,1998,112.4000015258789
bel,1999,115.0
bel,2000,116.69999694824219
bel,2001,116.19999694824219
bel,2002,118.30000305175781
bel,2003,119.4000015258789
bel,2004,122.30000305175781
bel,2005,122.9000015258789
bel,2006,124.69999694824219
bel,2007,126.4000015258789
bel,2008,125.30000305175781
bel,2009,122.30000305175781
bel,2010,124.5
bel,2011,124.80000305175781
bel,2012,124.5
bel,2013,125.19999694824219
bel,2014,126.0999984741211
bel,2015,127.0
bol,1980,127.0999984741211
bol,1981,125.19999694824219
bol,1982,119.69999694824219
bol,1983,111.80000305175781
bol,1984,108.19999694824219
bol,1985,103.4000015258789
bol,1986,98.30000305175781
bol,1987,97.9000015258789
bol,1988,103.4000015258789
bol,1989,101.19999694824219
bol,1990,100.0
bol,1991,100.5
bol,1992,98.69999694824219
bol,1993,100.19999694824219
bol,1994,98.9000015258789
bol,1995,100.80000305175781
bol,1996,102.0
bol,1997,104.19999694824219
bol,1998,107.80000305175781
bol,1999,106.0
bol,2000,105.0999984741211
bol,2001,105.0
bol,2002,104.80000305175781
bol,2003,105.0999984741211
bol,2004,103.0
bol,2005,106.4000015258789
bol,2006,108.30000305175781
bol,2007,109.5999984741211
bol,2008,111.80000305175781
bol,2009,113.80000305175781
bol,2010,113.0999984741211
bol,2011,115.4000015258789
bol,2012,118.5
bol,2013,123.4000015258789
bol,2014,125.19999694824219
bol,2015,127.5999984741211
bih,1990,100.0
bih,1991,88.9000015258789
bih,1992,68.0999984741211
bih,1993,52.099998474121094
bih,1994,57.20000076293945
bih,1995,59.0
bih,1996,88.30000305175781
bih,1997,123.5999984741211
bih,1998,140.10000610351562
bih,1999,149.6999969482422
bih,2000,154.1999969482422
bih,2001,162.3000030517578
bih,2002,166.10000610351562
bih,2003,175.10000610351562
bih,2004,192.39999389648438
bih,2005,192.5
bih,2006,222.60000610351562
bih,2007,242.60000610351562
bih,2008,246.60000610351562
bih,2009,242.6999969482422
bih,2010,241.1999969482422
bih,2011,245.3000030517578
bih,2012,243.6999969482422
bih,2013,248.60000610351562
bih,2014,242.6999969482422
bih,2015,248.10000610351562
bra,1980,122.30000305175781
bra,1981,112.19999694824219
bra,1982,107.0999984741211
bra,1983,102.30000305175781
bra,1984,104.0
bra,1985,104.5
bra,1986,109.80000305175781
bra,1987,109.5999984741211
bra,1988,105.69999694824219
bra,1989,107.0
bra,1990,100.0
bra,1991,100.80000305175781
bra,1992,100.19999694824219
bra,1993,104.19999694824219
bra,1994,109.19999694824219
bra,1995,112.69999694824219
bra,1996,117.5999984741211
bra,1997,119.5999984741211
bra,1998,120.30000305175781
bra,1999,114.5
bra,2000,115.9000015258789
bra,2001,116.5999984741211
bra,2002,115.19999694824219
bra,2003,114.5999984741211
bra,2004,115.30000305175781
bra,2005,115.5
bra,2006,117.0999984741211
bra,2007,122.30000305175781
bra,2008,126.5999984741211
bra,2009,125.5999984741211
bra,2010,129.8000030517578
bra,2011,130.6999969482422
bra,2012,129.3000030517578
bra,2013,131.60000610351562
bra,2014,132.0
bra,2015,129.3000030517578
bgr,1980,100.9000015258789
bgr,1981,102.19999694824219
bgr,1982,104.69999694824219
bgr,1983,102.4000015258789
bgr,1984,106.0
bgr,1985,102.80000305175781
bgr,1986,105.19999694824219
bgr,1987,105.0
bgr,1988,104.80000305175781
bgr,1989,105.4000015258789
bgr,1990,100.0
bgr,1991,105.30000305175781
bgr,1992,106.30000305175781
bgr,1993,106.4000015258789
bgr,1994,107.5999984741211
bgr,1995,109.4000015258789
bgr,1996,96.80000305175781
bgr,1997,98.80000305175781
bgr,1998,103.30000305175781
bgr,1999,101.9000015258789
bgr,2000,110.5999984741211
bgr,2001,115.69999694824219
bgr,2002,120.5999984741211
bgr,2003,123.4000015258789
bgr,2004,128.1999969482422
bgr,2005,132.3000030517578
bgr,2006,136.3000030517578
bgr,2007,141.1999969482422
bgr,2008,145.89999389648438
bgr,2009,141.0
bgr,2010,147.6999969482422
bgr,2011,154.0
bgr,2012,158.6999969482422
bgr,2013,161.10000610351562
bgr,2014,163.1999969482422
bgr,2015,164.8000030517578
bfa,1980,88.0999984741211
bfa,1981,89.9000015258789
bfa,1982,89.80000305175781
bfa,1983,86.80000305175781
bfa,1984,86.19999694824219
bfa,1985,95.30000305175781
bfa,1986,107.69999694824219
bfa,1987,103.0999984741211
bfa,1988,108.4000015258789
bfa,1989,104.0
bfa,1990,100.0
bfa,1991,105.5999984741211
bfa,1992,102.0
bfa,1993,102.80000305175781
bfa,1994,99.9000015258789
bfa,1995,101.80000305175781
bfa,1996,109.4000015258789
bfa,1997,112.5
bfa,1998,117.0
bfa,1999,120.0999984741211
bfa,2000,119.19999694824219
bfa,2001,121.4000015258789
bfa,2002,121.80000305175781
bfa,2003,126.0999984741211
bfa,2004,130.60000610351562
bfa,2005,140.60000610351562
bfa,2006,146.10000610351562
bfa,2007,153.39999389648438
bfa,2008,157.0
bfa,2009,156.3000030517578
bfa,2010,163.89999389648438
bfa,2011,169.0
bfa,2012,176.5
bfa,2013,181.89999389648438
bfa,2014,182.8000030517578
bfa,2015,187.1999969482422
khm,1980,84.5
khm,1981,84.0
khm,1982,88.80000305175781
khm,1983,93.5
khm,1984,97.9000015258789
khm,1985,102.30000305175781
khm,1986,105.9000015258789
khm,1987,101.5999984741211
khm,1988,101.9000015258789
khm,1989,102.19999694824219
khm,1990,100.0
khm,1991,106.0
khm,1992,109.5
khm,1993,110.30000305175781
khm,1994,118.30000305175781
khm,1995,123.19999694824219
khm,1996,126.4000015258789
khm,1997,128.39999389648438
khm,1998,129.39999389648438
khm,1999,141.1999969482422
khm,2000,149.10000610351562
khm,2001,153.5
khm,2002,159.1999969482422
khm,2003,167.60000610351562
khm,2004,177.60000610351562
khm,2005,192.60000610351562
khm,2006,204.60000610351562
khm,2007,223.5
khm,2008,234.39999389648438
khm,2009,232.3000030517578
khm,2010,243.3000030517578
khm,2011,254.8000030517578
khm,2012,271.8999938964844
khm,2013,262.0
khm,2014,275.79998779296875
khm,2015,291.0
cmr,1980,92.80000305175781
cmr,1981,106.4000015258789
cmr,1982,112.0
cmr,1983,117.4000015258789
cmr,1984,124.0
cmr,1985,132.3000030517578
cmr,1986,137.89999389648438
cmr,1987,127.4000015258789
cmr,1988,118.19999694824219
cmr,1989,104.5999984741211
cmr,1990,100.0
cmr,1991,93.5
cmr,1992,88.19999694824219
cmr,1993,83.0
cmr,1994,80.5999984741211
cmr,1995,81.5
cmr,1996,83.19999694824219
cmr,1997,85.19999694824219
cmr,1998,86.9000015258789
cmr,1999,87.9000015258789
cmr,2000,89.0
cmr,2001,90.4000015258789
cmr,2002,89.69999694824219
cmr,2003,89.0999984741211
cmr,2004,88.0999984741211
cmr,2005,86.0
cmr,2006,84.69999694824219
cmr,2007,83.5
cmr,2008,82.0
cmr,2009,79.69999694824219
cmr,2010,78.5999984741211
cmr,2011,79.30000305175781
cmr,2012,80.4000015258789
cmr,2013,82.5
cmr,2014,84.0
cmr,2015,85.5
can,1980,90.80000305175781
can,1981,91.0
can,1982,91.19999694824219
can,1983,93.0999984741211
can,1984,96.0
can,1985,98.0
can,1986,97.5999984741211
can,1987,98.80000305175781
can,1988,100.5
can,1989,100.5
can,1990,100.0
can,1991,99.5999984741211
can,1992,101.4000015258789
can,1993,103.5999984741211
can,1994,106.19999694824219
can,1995,107.4000015258789
can,1996,108.19999694824219
can,1997,110.4000015258789
can,1998,112.5
can,1999,115.0999984741211
can,2000,118.4000015258789
can,2001,118.9000015258789
can,2002,119.30000305175781
can,2003,118.80000305175781
can,2004,120.4000015258789
can,2005,122.5
can,2006,123.4000015258789
can,2007,122.69999694824219
can,2008,121.80000305175781
can,2009,120.4000015258789
can,2010,122.69999694824219
can,2011,124.30000305175781
can,2012,125.30000305175781
can,2013,125.80000305175781
can,2014,128.1999969482422
can,2015,129.5
chl,1980,104.5999984741211
chl,1981,109.0
chl,1982,101.19999694824219
chl,1983,92.30000305175781
chl,1984,93.5999984741211
chl,1985,89.9000015258789
chl,1986,90.19999694824219
chl,1987,92.5999984741211
chl,1988,93.80000305175781
chl,1989,98.4000015258789
chl,1990,100.0
chl,1991,106.0999984741211
chl,1992,113.5999984741211
chl,1993,114.80000305175781
chl,1994,120.4000015258789
chl,1995,131.60000610351562
chl,1996,139.39999389648438
chl,1997,146.10000610351562
chl,1998,148.8000030517578
chl,1999,149.8000030517578
chl,2000,154.6999969482422
chl,2001,158.0
chl,2002,159.3000030517578
chl,2003,159.10000610351562
chl,2004,166.0
chl,2005,169.6999969482422
chl,2006,176.3000030517578
chl,2007,180.39999389648438
chl,2008,181.10000610351562
chl,2009,180.39999389648438
chl,2010,184.89999389648438
chl,2011,187.5
chl,2012,193.60000610351562
chl,2013,197.5
chl,2014,198.0
chl,2015,201.1999969482422
chn,1980,64.5999984741211
chn,1981,66.4000015258789
chn,1982,69.19999694824219
chn,1983,72.80000305175781
chn,1984,79.5
chn,1985,85.0999984741211
chn,1986,88.19999694824219
chn,1987,94.9000015258789
chn,1988,99.0
chn,1989,98.5
chn,1990,100.0
chn,1991,105.0
chn,1992,114.0
chn,1993,123.80000305175781
chn,1994,134.89999389648438
chn,1995,153.8000030517578
chn,1996,155.3000030517578
chn,1997,161.39999389648438
chn,1998,159.89999389648438
chn,1999,168.5
chn,2000,181.89999389648438
chn,2001,199.0
chn,2002,221.1999969482422
chn,2003,252.3000030517578
chn,2004,275.1000061035156
chn,2005,303.29998779296875
chn,2006,339.20001220703125
chn,2007,384.3999938964844
chn,2008,418.29998779296875
chn,2009,455.20001220703125
chn,2010,500.70001220703125
chn,2011,545.0999755859375
chn,2012,584.9000244140625
chn,2013,627.7000122070312
chn,2014,671.7000122070312
chn,2015,716.5999755859375
col,1980,96.19999694824219
col,1981,94.0
col,1982,93.30000305175781
col,1983,94.5999984741211
col,1984,97.0
col,1985,97.5
col,1986,99.80000305175781
col,1987,99.9000015258789
col,1988,100.19999694824219
col,1989,98.69999694824219
col,1990,100.0
col,1991,95.5999984741211
col,1992,98.0999984741211
col,1993,97.80000305175781
col,1994,99.0
col,1995,99.4000015258789
col,1996,100.5999984741211
col,1997,101.9000015258789
col,1998,102.4000015258789
col,1999,99.5
col,2000,96.0999984741211
col,2001,96.5
col,2002,96.5
col,2003,96.69999694824219
col,2004,98.0
col,2005,98.30000305175781
col,2006,101.19999694824219
col,2007,103.80000305175781
col,2008,105.30000305175781
col,2009,106.5999984741211
col,2010,107.5999984741211
col,2011,110.0999984741211
col,2012,110.80000305175781
col,2013,114.0
col,2014,116.69999694824219
col,2015,118.80000305175781
cod,1980,112.0999984741211
cod,1981,111.9000015258789
cod,1982,108.5999984741211
cod,1983,107.4000015258789
cod,1984,110.5
cod,1985,108.30000305175781
cod,1986,110.5
cod,1987,110.69999694824219
cod,1988,108.5
cod,1989,105.0999984741211
cod,1990,100.0
cod,1991,88.5
cod,1992,76.69999694824219
cod,1993,64.0999984741211
cod,1994,59.599998474121094
cod,1995,57.70000076293945
cod,1996,56.0
cod,1997,52.20000076293945
cod,1998,50.29999923706055
cod,1999,46.599998474121094
cod,2000,42.099998474121094
cod,2001,40.0
cod,2002,39.900001525878906
cod,2003,41.0
cod,2004,42.5
cod,2005,43.79999923706055
cod,2006,44.70000076293945
cod,2007,46.099998474121094
cod,2008,47.5
cod,2009,47.400001525878906
cod,2010,49.29999923706055
cod,2011,51.099998474121094
cod,2012,53.20000076293945
cod,2013,55.900001525878906
cod,2014,59.20000076293945
cod,2015,62.099998474121094
cri,1980,113.0
cri,1981,110.30000305175781
cri,1982,100.0
cri,1983,97.69999694824219
cri,1984,99.80000305175781
cri,1985,97.0
cri,1986,98.80000305175781
cri,1987,99.0
cri,1988,99.19999694824219
cri,1989,98.5
cri,1990,100.0
cri,1991,99.0
cri,1992,102.0
cri,1993,105.0
cri,1994,106.0999984741211
cri,1995,107.19999694824219
cri,1996,105.5
cri,1997,106.9000015258789
cri,1998,111.4000015258789
cri,1999,117.5
cri,2000,114.19999694824219
cri,2001,112.30000305175781
cri,2002,113.0
cri,2003,116.19999694824219
cri,2004,117.19999694824219
cri,2005,120.0
cri,2006,125.69999694824219
cri,2007,130.1999969482422
cri,2008,130.0
cri,2009,130.10000610351562
cri,2010,130.39999389648438
cri,2011,133.3000030517578
cri,2012,129.39999389648438
cri,2013,131.89999389648438
cri,2014,132.0
cri,2015,134.6999969482422
civ,1980,148.5
civ,1981,149.10000610351562
civ,1982,145.0
civ,1983,135.1999969482422
civ,1984,126.9000015258789
civ,1985,129.1999969482422
civ,1986,129.10000610351562
civ,1987,123.30000305175781
civ,1988,117.5
civ,1989,112.5
civ,1990,100.0
civ,1991,95.5
civ,1992,92.69999694824219
civ,1993,89.0
civ,1994,87.5999984741211
civ,1995,90.30000305175781
civ,1996,92.9000015258789
civ,1997,94.5999984741211
civ,1998,95.80000305175781
civ,1999,95.0
civ,2000,89.9000015258789
civ,2001,87.69999694824219
civ,2002,84.30000305175781
civ,2003,81.4000015258789
civ,2004,80.4000015258789
civ,2005,79.9000015258789
civ,2006,78.5999984741211
civ,2007,78.0
civ,2008,77.9000015258789
civ,2009,78.9000015258789
civ,2010,78.80000305175781
civ,2011,73.4000015258789
civ,2012,78.69999694824219
civ,2013,83.80000305175781
civ,2014,88.0999984741211
civ,2015,93.9000015258789
hrv,1980,118.0999984741211
hrv,1981,115.0
hrv,1982,113.19999694824219
hrv,1983,110.19999694824219
hrv,1984,110.9000015258789
hrv,1985,108.5
hrv,1986,108.5
hrv,1987,106.30000305175781
hrv,1988,105.5999984741211
hrv,1989,104.30000305175781
hrv,1990,100.0
hrv,1991,86.4000015258789
hrv,1992,86.69999694824219
hrv,1993,81.19999694824219
hrv,1994,87.9000015258789
hrv,1995,95.0999984741211
hrv,1996,100.5999984741211
hrv,1997,124.0
hrv,1998,114.69999694824219
hrv,1999,115.19999694824219
hrv,2000,120.19999694824219
hrv,2001,123.69999694824219
hrv,2002,129.10000610351562
hrv,2003,131.1999969482422
hrv,2004,134.60000610351562
hrv,2005,139.1999969482422
hrv,2006,140.39999389648438
hrv,2007,134.6999969482422
hrv,2008,132.39999389648438
hrv,2009,123.5
hrv,2010,126.19999694824219
hrv,2011,130.89999389648438
hrv,2012,132.8000030517578
hrv,2013,135.10000610351562
hrv,2014,131.10000610351562
hrv,2015,131.39999389648438
cyp,1980,72.80000305175781
cyp,1981,72.80000305175781
cyp,1982,76.0999984741211
cyp,1983,78.30000305175781
cyp,1984,82.0999984741211
cyp,1985,83.0
cyp,1986,85.30000305175781
cyp,1987,88.5999984741211
cyp,1988,91.69999694824219
cyp,1989,95.4000015258789
cyp,1990,100.0
cyp,1991,100.4000015258789
cyp,1992,105.19999694824219
cyp,1993,106.19999694824219
cyp,1994,110.0
cyp,1995,116.4000015258789
cyp,1996,117.5999984741211
cyp,1997,119.69999694824219
cyp,1998,123.9000015258789
cyp,1999,127.30000305175781
cyp,2000,132.39999389648438
cyp,2001,134.1999969482422
cyp,2002,135.6999969482422
cyp,2003,134.60000610351562
cyp,2004,135.10000610351562
cyp,2005,135.60000610351562
cyp,2006,139.1999969482422
cyp,2007,141.1999969482422
cyp,2008,143.39999389648438
cyp,2009,141.0
cyp,2010,143.3000030517578
cyp,2011,143.0
cyp,2012,145.60000610351562
cyp,2013,145.39999389648438
cyp,2014,144.89999389648438
cyp,2015,146.0
cze,1980,84.9000015258789
cze,1981,84.5999984741211
cze,1982,83.0999984741211
cze,1983,84.19999694824219
cze,1984,85.5
cze,1985,87.0
cze,1986,89.0999984741211
cze,1987,90.80000305175781
cze,1988,92.5999984741211
cze,1989,94.30000305175781
cze,1990,100.0
cze,1991,91.69999694824219
cze,1992,94.80000305175781
cze,1993,95.4000015258789
cze,1994,97.0999984741211
cze,1995,102.4000015258789
cze,1996,106.19999694824219
cze,1997,106.30000305175781
cze,1998,107.80000305175781
cze,1999,111.80000305175781
cze,2000,117.5
cze,2001,121.4000015258789
cze,2002,122.69999694824219
cze,2003,128.10000610351562
cze,2004,134.6999969482422
cze,2005,140.60000610351562
cze,2006,148.3000030517578
cze,2007,153.3000030517578
cze,2008,154.10000610351562
cze,2009,149.39999389648438
cze,2010,154.39999389648438
cze,2011,157.8000030517578
cze,2012,155.89999389648438
cze,2013,154.1999969482422
cze,2014,156.6999969482422
cze,2015,160.10000610351562
dnk,1980,85.69999694824219
dnk,1981,86.19999694824219
dnk,1982,88.5
dnk,1983,90.69999694824219
dnk,1984,93.19999694824219
dnk,1985,94.9000015258789
dnk,1986,96.0
dnk,1987,95.80000305175781
dnk,1988,97.69999694824219
dnk,1989,98.30000305175781
dnk,1990,100.0
dnk,1991,101.9000015258789
dnk,1992,105.0999984741211
dnk,1993,106.5999984741211
dnk,1994,110.5999984741211
dnk,1995,113.0999984741211
dnk,1996,115.4000015258789
dnk,1997,117.5999984741211
dnk,1998,118.5999984741211
dnk,1999,121.19999694824219
dnk,2000,124.9000015258789
dnk,2001,124.69999694824219
dnk,2002,125.19999694824219
dnk,2003,126.9000015258789
dnk,2004,131.0
dnk,2005,132.3000030517578
dnk,2006,134.39999389648438
dnk,2007,132.60000610351562
dnk,2008,130.10000610351562
dnk,2009,127.30000305175781
dnk,2010,132.39999389648438
dnk,2011,134.10000610351562
dnk,2012,133.60000610351562
dnk,2013,132.89999389648438
dnk,2014,133.3000030517578
dnk,2015,134.60000610351562
dom,1980,109.19999694824219
dom,1981,109.80000305175781
dom,1982,108.0
dom,1983,109.0
dom,1984,105.5
dom,1985,99.4000015258789
dom,1986,98.80000305175781
dom,1987,102.5999984741211
dom,1988,99.80000305175781
dom,1989,108.69999694824219
dom,1990,100.0
dom,1991,98.4000015258789
dom,1992,107.80000305175781
dom,1993,112.0999984741211
dom,1994,107.0999984741211
dom,1995,110.0999984741211
dom,1996,116.5999984741211
dom,1997,119.9000015258789
dom,1998,117.80000305175781
dom,1999,121.80000305175781
dom,2000,126.0999984741211
dom,2001,130.10000610351562
dom,2002,133.0
dom,2003,133.1999969482422
dom,2004,130.10000610351562
dom,2005,139.1999969482422
dom,2006,147.0
dom,2007,154.3000030517578
dom,2008,154.39999389648438
dom,2009,158.6999969482422
dom,2010,164.5
dom,2011,162.39999389648438
dom,2012,163.5
dom,2013,169.8000030517578
dom,2014,174.3000030517578
dom,2015,180.3000030517578
ecu,1980,121.5
ecu,1981,121.4000015258789
ecu,1982,117.80000305175781
ecu,1983,110.69999694824219
ecu,1984,110.69999694824219
ecu,1985,110.69999694824219
ecu,1986,109.5999984741211
ecu,1987,98.69999694824219
ecu,1988,105.0
ecu,1989,101.0999984741211
ecu,1990,100.0
ecu,1991,100.80000305175781
ecu,1992,99.5
ecu,1993,98.0999984741211
ecu,1994,97.69999694824219
ecu,1995,96.5
ecu,1996,98.5999984741211
ecu,1997,99.0
ecu,1998,102.0999984741211
ecu,1999,98.80000305175781
ecu,2000,96.30000305175781
ecu,2001,93.69999694824219
ecu,2002,93.19999694824219
ecu,2003,94.69999694824219
ecu,2004,93.80000305175781
ecu,2005,97.9000015258789
ecu,2006,98.69999694824219
ecu,2007,100.80000305175781
ecu,2008,106.4000015258789
ecu,2009,106.0
ecu,2010,109.9000015258789
ecu,2011,115.0
ecu,2012,118.69999694824219
ecu,2013,119.80000305175781
ecu,2014,121.80000305175781
ecu,2015,121.69999694824219
egy,1980,69.69999694824219
egy,1981,80.0
egy,1982,84.69999694824219
egy,1983,86.4000015258789
egy,1984,92.0999984741211
egy,1985,99.19999694824219
egy,1986,100.30000305175781
egy,1987,98.0
egy,1988,101.0999984741211
egy,1989,99.9000015258789
egy,1990,100.0
egy,1991,100.80000305175781
egy,1992,106.0999984741211
egy,1993,109.30000305175781
egy,1994,110.0999984741211
egy,1995,111.5
egy,1996,111.30000305175781
egy,1997,109.30000305175781
egy,1998,110.9000015258789
egy,1999,113.30000305175781
egy,2000,118.30000305175781
egy,2001,120.19999694824219
egy,2002,124.30000305175781
egy,2003,131.3000030517578
egy,2004,128.89999389648438
egy,2005,130.3000030517578
egy,2006,133.6999969482422
egy,2007,124.0999984741211
egy,2008,128.10000610351562
egy,2009,129.0
egy,2010,130.3000030517578
egy,2011,130.6999969482422
egy,2012,129.39999389648438
egy,2013,130.0
egy,2014,130.6999969482422
egy,2015,131.8000030517578
est,1980,83.19999694824219
est,1981,85.69999694824219
est,1982,88.19999694824219
est,1983,90.9000015258789
est,1984,92.69999694824219
est,1985,92.30000305175781
est,1986,93.80000305175781
est,1987,94.9000015258789
est,1988,99.5999984741211
est,1989,106.80000305175781
est,1990,100.0
est,1991,92.5999984741211
est,1992,84.5999984741211
est,1993,84.0999984741211
est,1994,85.5999984741211
est,1995,97.19999694824219
est,1996,105.4000015258789
est,1997,117.69999694824219
est,1998,128.10000610351562
est,1999,133.6999969482422
est,2000,149.3000030517578
est,2001,157.60000610351562
est,2002,167.1999969482422
est,2003,176.0
est,2004,188.10000610351562
est,2005,201.39999389648438
est,2006,212.0
est,2007,228.3000030517578
est,2008,216.60000610351562
est,2009,205.60000610351562
est,2010,221.6999969482422
est,2011,225.1999969482422
est,2012,231.89999389648438
est,2013,232.8000030517578
est,2014,235.89999389648438
est,2015,237.39999389648438
eth,1980,115.9000015258789
eth,1981,114.30000305175781
eth,1982,111.69999694824219
eth,1983,112.69999694824219
eth,1984,106.0
eth,1985,96.5
eth,1986,99.80000305175781
eth,1987,106.0
eth,1988,105.0
eth,1989,104.0
eth,1990,100.0
